timestamp,Irms,P,Q,S,PF
2025-05-05 00:00:00,0.156054,9.7e-05,0.002433,0.002435,0.040001
2025-05-05 00:00:01,0.156054,9.7e-05,0.002433,0.002435,0.040001
2025-05-05 00:00:02,0.156054,9.7e-05,0.002433,0.002435,0.040001
2025-05-05 00:00:03,0.156054,9.7e-05,0.002433,0.002435,0.040001
